Jdatet	Time	PRN	Ele	Stec	Vtec
2459399.788194	6.916667	2	34.14	18.97	7.46
2459399.788542	6.925	2	34.29	18.92	7.46
2459399.788889	6.933333	2	34.45	18.92	7.49
2459399.789236	6.941667	2	34.61	18.89	7.52
2459399.789583	6.95	2	34.76	18.88	7.54
2459399.789931	6.958333	2	34.91	18.83	7.54
2459399.790278	6.966667	2	35.07	18.74	7.52
2459399.790625	6.975	2	35.22	18.7	7.53
2459399.790972	6.983333	2	35.37	18.65	7.53
2459399.791319	6.991667	2	35.52	18.62	7.54
2459399.791667	7.0	2	35.67	18.61	7.57
2459399.792014	7.008333	2	35.82	18.59	7.59
2459399.792361	7.016667	2	35.97	18.57	7.61
2459399.792708	7.025	2	36.12	18.56	7.64
2459399.793056	7.033333	2	36.27	18.55	7.66
2459399.793403	7.041667	2	36.42	18.51	7.67
2459399.79375	7.05	2	36.56	18.48	7.68
2459399.794097	7.058333	2	36.71	18.44	7.68
2459399.794444	7.066667	2	36.85	18.42	7.7
2459399.794792	7.075	2	37.0	18.39	7.71
2459399.795139	7.083333	2	37.14	18.36	7.73
2459399.795486	7.091667	2	37.28	18.35	7.74
2459399.795833	7.1	2	37.42	18.38	7.8
2459399.796181	7.108333	2	37.56	18.38	7.83
2459399.796528	7.116667	2	37.7	18.4	7.87
2459399.796875	7.125	2	37.84	18.34	7.86
2459399.797222	7.133333	2	37.98	18.33	7.88
2459399.797569	7.141667	2	38.12	18.22	7.84
2459399.797917	7.15	2	38.25	18.14	7.81
2459399.798264	7.158333	2	38.39	18.14	7.84
2459399.798611	7.166667	2	38.52	18.08	7.83
2459399.798958	7.175	2	38.66	18.05	7.83
2459399.799306	7.183333	2	38.79	18.05	7.86
2459399.799653	7.191667	2	38.92	18.03	7.87
2459399.8	7.2	2	39.05	18.0	7.88
2459399.800347	7.208333	2	39.18	17.96	7.88
2459399.800694	7.216667	2	39.31	17.92	7.88
2459399.801042	7.225	2	39.44	17.88	7.88
2459399.801389	7.233333	2	39.57	17.86	7.89
2459399.801736	7.241667	2	39.69	17.84	7.9
2459399.802083	7.25	2	39.82	17.83	7.92
2459399.802431	7.258333	2	39.94	17.85	7.96
2459399.802778	7.266667	2	40.07	17.85	7.98
2459399.803125	7.275	2	40.19	17.81	7.98
2459399.803472	7.283333	2	40.31	17.79	7.99
2459399.803819	7.291667	2	40.43	17.78	8.01
2459399.804167	7.3	2	40.55	17.76	8.02
2459399.804514	7.308333	2	40.67	17.77	8.04
2459399.804861	7.316667	2	40.78	17.76	8.06
2459399.805208	7.325	2	40.9	17.75	8.08
2459399.805556	7.333333	2	41.01	17.75	8.1
2459399.805903	7.341667	2	41.13	17.71	8.1
2459399.80625	7.35	2	41.24	17.72	8.12
2459399.806597	7.358333	2	41.35	17.71	8.14
2459399.806944	7.366667	2	41.46	17.74	8.18
2459399.807292	7.375	2	41.57	17.78	8.23
2459399.807639	7.383333	2	41.68	17.8	8.27
2459399.807986	7.391667	2	41.78	17.82	8.3
2459399.808333	7.4	2	41.89	17.78	8.29
2459399.808681	7.408333	2	41.99	17.7	8.26
2459399.809028	7.416667	2	42.09	17.69	8.28
2459399.809375	7.425	2	42.2	17.7	8.3
2459399.809722	7.433333	2	42.3	17.7	8.32
2459399.810069	7.441667	2	42.4	17.7	8.34
2459399.810417	7.45	2	42.49	17.68	8.35
2459399.810764	7.458333	2	42.59	17.69	8.37
2459399.811111	7.466667	2	42.69	17.69	8.39
2459399.811458	7.475	2	42.78	17.69	8.4
2459399.811806	7.483333	2	42.87	17.69	8.42
2459399.812153	7.491667	2	42.96	17.68	8.43
2459399.8125	7.5	2	43.05	17.69	8.45
2459399.812847	7.508333	2	43.14	17.67	8.46
2459399.813194	7.516667	2	43.23	17.66	8.47
2459399.813542	7.525	2	43.31	17.68	8.5
2459399.813889	7.533333	2	43.4	17.67	8.51
2459399.814236	7.541667	2	43.48	17.67	8.53
2459399.814583	7.55	2	43.56	17.66	8.54
2459399.814931	7.558333	2	43.64	17.66	8.55
2459399.815278	7.566667	2	43.72	17.66	8.56
2459399.815625	7.575	2	43.8	17.65	8.57
2459399.815972	7.583333	2	43.88	17.66	8.59
2459399.816319	7.591667	2	43.95	17.67	8.61
2459399.816667	7.6	2	44.02	17.68	8.63
2459399.817014	7.608333	2	44.1	17.68	8.65
2459399.817361	7.616667	2	44.17	17.7	8.68
2459399.817708	7.625	2	44.24	17.71	8.69
2459399.818056	7.633333	2	44.3	17.71	8.71
2459399.818403	7.641667	2	44.37	17.73	8.74
2459399.81875	7.65	2	44.43	17.76	8.77
2459399.819097	7.658333	2	44.5	17.78	8.8
2459399.819444	7.666667	2	44.56	17.8	8.83
2459399.819792	7.675	2	44.62	17.84	8.86
2459399.820139	7.683333	2	44.67	17.86	8.89
2459399.820486	7.691667	2	44.73	17.87	8.91
2459399.820833	7.7	2	44.79	17.91	8.95
2459399.821181	7.708333	2	44.84	17.92	8.96
2459399.821528	7.716667	2	44.89	17.96	9.0
2459399.821875	7.725	2	44.94	17.98	9.03
2459399.822222	7.733333	2	44.99	18.02	9.07
2459399.822569	7.741667	2	45.04	18.05	9.1
2459399.822917	7.75	2	45.08	18.09	9.14
2459399.823264	7.758333	2	45.13	18.11	9.16
2459399.823611	7.766667	2	45.17	18.16	9.2
2459399.823958	7.775	2	45.21	18.2	9.25
2459399.824306	7.783333	2	45.25	18.25	9.29
2459399.824653	7.791667	2	45.29	18.28	9.32
2459399.825	7.8	2	45.32	18.32	9.35
2459399.825347	7.808333	2	45.36	18.34	9.38
2459399.825694	7.816667	2	45.39	18.38	9.42
2459399.826042	7.825	2	45.42	18.42	9.45
2459399.826389	7.833333	2	45.45	18.45	9.48
2459399.826736	7.841667	2	45.48	18.48	9.5
2459399.827083	7.85	2	45.5	18.53	9.54
2459399.827431	7.858333	2	45.53	18.55	9.56
2459399.827778	7.866667	2	45.55	18.57	9.59
2459399.828125	7.875	2	45.57	18.63	9.63
2459399.828472	7.883333	2	45.59	18.67	9.67
2459399.828819	7.891667	2	45.6	18.72	9.71
2459399.829167	7.9	2	45.62	18.75	9.73
2459399.829514	7.908333	2	45.63	18.77	9.75
2459399.829861	7.916667	2	45.65	18.81	9.78
2459399.830208	7.925	2	45.66	18.83	9.8
2459399.830556	7.933333	2	45.67	18.86	9.83
2459399.830903	7.941667	2	45.67	18.9	9.86
2459399.83125	7.95	2	45.68	18.93	9.88
2459399.831597	7.958333	2	45.68	18.95	9.89
2459399.831944	7.966667	2	45.68	18.99	9.93
2459399.832292	7.975	2	45.68	19.02	9.95
2459399.832639	7.983333	2	45.68	19.05	9.97
2459399.832986	7.991667	2	45.68	19.07	9.99
2459399.833333	8.0	2	45.68	19.12	10.03
2459399.833681	8.008333	2	45.67	19.16	10.05
2459399.834028	8.016667	2	45.66	19.19	10.07
2459399.834375	8.025	2	45.65	19.22	10.09
2459399.834722	8.033333	2	45.64	19.24	10.11
2459399.835069	8.041667	2	45.63	19.27	10.12
2459399.835417	8.05	2	45.61	19.29	10.14
2459399.835764	8.058333	2	45.59	19.34	10.17
2459399.836111	8.066667	2	45.57	19.39	10.2
2459399.836458	8.075	2	45.55	19.42	10.22
2459399.836806	8.083333	2	45.53	19.47	10.25
2459399.837153	8.091667	2	45.51	19.52	10.29
2459399.8375	8.1	2	45.48	19.56	10.32
2459399.837847	8.108333	2	45.46	19.61	10.35
2459399.838194	8.116667	2	45.43	19.66	10.37
2459399.838542	8.125	2	45.4	19.72	10.41
2459399.838889	8.133333	2	45.37	19.78	10.45
2459399.839236	8.141667	2	45.33	19.81	10.47
2459399.839583	8.15	2	45.3	19.86	10.5
2459399.839931	8.158333	2	45.26	19.9	10.52
2459399.840278	8.166667	2	45.22	19.92	10.53
2459399.840625	8.175	2	45.18	19.98	10.56
2459399.840972	8.183333	2	45.14	20.03	10.59
2459399.841319	8.191667	2	45.09	20.08	10.62
2459399.841667	8.2	2	45.05	20.13	10.65
2459399.842014	8.208333	2	45.0	20.18	10.67
2459399.842361	8.216667	2	44.95	20.23	10.7
2459399.842708	8.225	2	44.9	20.28	10.73
2459399.843056	8.233333	2	44.85	20.34	10.76
2459399.843403	8.241667	2	44.8	20.4	10.79
2459399.84375	8.25	2	44.74	20.45	10.82
2459399.844097	8.258333	2	44.68	20.5	10.85
2459399.844444	8.266667	2	44.63	20.57	10.88
2459399.844792	8.275	2	44.57	20.62	10.91
2459399.845139	8.283333	2	44.5	20.69	10.94
2459399.845486	8.291667	2	44.44	20.74	10.97
2459399.845833	8.3	2	44.38	20.82	11.01
2459399.846181	8.308333	2	44.31	20.86	11.02
2459399.846528	8.316667	2	44.24	20.92	11.05
2459399.846875	8.325	2	44.17	20.98	11.08
2459399.847222	8.333333	2	44.1	21.07	11.13
2459399.847569	8.341667	2	44.03	21.13	11.16
2459399.847917	8.35	2	43.96	21.19	11.19
2459399.848264	8.358333	2	43.88	21.26	11.22
2459399.848611	8.366667	2	43.8	21.33	11.25
2459399.848958	8.375	2	43.73	21.39	11.28
2459399.849306	8.383333	2	43.65	21.46	11.31
2459399.849653	8.391667	2	43.56	21.55	11.36
2459399.85	8.4	2	43.48	21.63	11.4
2459399.850347	8.408333	2	43.4	21.7	11.43
2459399.850694	8.416667	2	43.31	21.79	11.47
2459399.851042	8.425	2	43.22	21.86	11.51
2459399.851389	8.433333	2	43.14	21.94	11.54
2459399.851736	8.441667	2	43.05	22.02	11.58
2459399.852083	8.45	2	42.95	22.1	11.61
2459399.852431	8.458333	2	42.86	22.2	11.67
2459399.852778	8.466667	2	42.77	22.28	11.7
2459399.853125	8.475	2	42.67	22.37	11.74
2459399.853472	8.483333	2	42.57	22.47	11.78
2459399.853819	8.491667	2	42.48	22.54	11.81
2459399.854167	8.5	2	42.38	22.64	11.86
2459399.854514	8.508333	2	42.28	22.72	11.89
2459399.854861	8.516667	2	42.17	22.79	11.91
2459399.855208	8.525	2	42.07	22.87	11.95
2459399.855556	8.533333	2	41.96	22.94	11.97
2459399.855903	8.541667	2	41.86	23.04	12.01
2459399.85625	8.55	2	41.75	23.11	12.04
2459399.856597	8.558333	2	41.64	23.18	12.06
2459399.856944	8.566667	2	41.53	23.25	12.08
2459399.857292	8.575	2	41.42	23.33	12.11
2459399.857639	8.583333	2	41.31	23.43	12.15
2459399.857986	8.591667	2	41.19	23.51	12.17
2459399.858333	8.6	2	41.08	23.6	12.2
2459399.858681	8.608333	2	40.96	23.66	12.22
2459399.859028	8.616667	2	40.85	23.73	12.23
2459399.859375	8.625	2	40.73	23.8	12.25
2459399.859722	8.633333	2	40.61	23.83	12.25
2459399.860069	8.641667	2	40.49	23.93	12.28
2459399.860417	8.65	2	40.37	23.99	12.29
2459399.860764	8.658333	2	40.24	24.06	12.3
2459399.861111	8.666667	2	40.12	24.12	12.31
2459399.861458	8.675	2	39.99	24.19	12.33
2459399.861806	8.683333	2	39.87	24.26	12.34
2459399.862153	8.691667	2	39.74	24.33	12.35
2459399.8625	8.7	2	39.61	24.41	12.38
2459399.862847	8.708333	2	39.48	24.48	12.39
2459399.863194	8.716667	2	39.35	24.57	12.41
2459399.863542	8.725	2	39.22	24.65	12.43
2459399.863889	8.733333	2	39.09	24.74	12.45
2459399.864236	8.741667	2	38.95	24.86	12.49
2459399.864583	8.75	2	38.82	24.97	12.53
2459399.864931	8.758333	2	38.68	25.06	12.55
2459399.865278	8.766667	2	38.55	25.13	12.56
2459399.865625	8.775	2	38.41	25.25	12.6
2459399.865972	8.783333	2	38.27	25.35	12.63
2459399.866319	8.791667	2	38.13	25.43	12.65
2459399.866667	8.8	2	37.99	25.54	12.67
2459399.867014	8.808333	2	37.85	25.64	12.7
2459399.867361	8.816667	2	37.7	25.78	12.75
2459399.867708	8.825	2	37.56	25.87	12.77
2459399.868056	8.833333	2	37.42	25.97	12.79
2459399.868403	8.841667	2	37.27	26.11	12.84
2459399.86875	8.85	2	37.13	26.23	12.88
2459399.869097	8.858333	2	36.98	26.37	12.92
2459399.869444	8.866667	2	36.83	26.5	12.96
2459399.869792	8.875	2	36.68	26.61	12.99
2459399.870139	8.883333	2	36.53	26.74	13.03
2459399.870486	8.891667	2	36.38	26.86	13.06
2459399.870833	8.9	2	36.23	26.98	13.09
2459399.871181	8.908333	2	36.08	27.11	13.12
2459399.871528	8.916667	2	35.93	27.21	13.13
2459399.871875	8.925	2	35.77	27.29	13.14
2459399.872222	8.933333	2	35.62	27.35	13.13
2459399.872569	8.941667	2	35.46	27.42	13.12
2459399.872917	8.95	2	35.31	27.47	13.11
2459399.873264	8.958333	2	35.15	27.55	13.11
2459399.873611	8.966667	2	35.0	27.65	13.12
2459399.873958	8.975	2	34.84	27.73	13.12
2459399.874306	8.983333	2	34.68	27.81	13.11
2459399.874653	8.991667	2	34.52	27.88	13.11
2459399.875	9.0	2	34.36	27.97	13.11
2459399.875347	9.008333	2	34.2	28.09	13.13
2459399.875694	9.016667	2	34.04	28.18	13.14
2459399.876042	9.025	2	33.88	28.31	13.16
2459399.876389	9.033333	2	33.71	28.39	13.16
2459399.876736	9.041667	2	33.55	28.54	13.19
2459399.877083	9.05	2	33.39	28.66	13.21
2459399.877431	9.058333	2	33.22	28.77	13.22
2459399.877778	9.066667	2	33.06	28.84	13.21
2459399.878125	9.075	2	32.89	28.95	13.22
2459399.878472	9.083333	2	32.72	29.11	13.26
2459399.878819	9.091667	2	32.56	29.18	13.24
2459399.879167	9.1	2	32.39	29.29	13.25
2459399.879514	9.108333	2	32.22	29.4	13.26
2459399.879861	9.116667	2	32.05	29.43	13.22
2459399.880208	9.125	2	31.88	29.56	13.24
2459399.880556	9.133333	2	31.71	29.68	13.25
2459399.880903	9.141667	2	31.54	29.81	13.27
2459399.88125	9.15	2	31.37	29.91	13.26
2459399.881597	9.158333	2	31.2	30.06	13.29
2459399.881944	9.166667	2	31.03	30.18	13.3
2459399.882292	9.175	2	30.86	30.34	13.33
2459399.882639	9.183333	2	30.68	30.43	13.32
2459399.882986	9.191667	2	30.51	30.61	13.36
2459399.883333	9.2	2	30.34	30.71	13.36
2459399.883681	9.208333	2	30.16	30.81	13.35
2459400.204514	16.908333	2	30.02	20.77	7.56
2459400.204861	16.916667	2	30.14	20.71	7.56
2459400.205208	16.925	2	30.25	20.68	7.57
2459400.205556	16.933333	2	30.37	20.64	7.57
2459400.205903	16.941667	2	30.48	20.6	7.58
2459400.20625	16.95	2	30.59	20.57	7.59
2459400.206597	16.958333	2	30.7	20.55	7.6
2459400.206944	16.966667	2	30.81	20.52	7.61
2459400.207292	16.975	2	30.92	20.52	7.64
2459400.207639	16.983333	2	31.03	20.5	7.65
2459400.207986	16.991667	2	31.13	20.48	7.67
2459400.208333	17.0	2	31.24	20.46	7.68
2459400.208681	17.008333	2	31.34	20.44	7.7
2459400.209028	17.016667	2	31.45	20.47	7.74
2459400.209375	17.025	2	31.55	20.42	7.74
2459400.209722	17.033333	2	31.65	20.36	7.72
2459400.210069	17.041667	2	31.75	20.36	7.75
2459400.210417	17.05	2	31.85	20.39	7.79
2459400.210764	17.058333	2	31.95	20.34	7.78
2459400.211111	17.066667	2	32.05	20.26	7.76
2459400.211458	17.075	2	32.14	20.25	7.78
2459400.211806	17.083333	2	32.24	20.22	7.78
2459400.212153	17.091667	2	32.33	20.15	7.76
2459400.2125	17.1	2	32.43	20.1	7.76
2459400.212847	17.108333	2	32.52	20.11	7.78
2459400.213194	17.116667	2	32.61	20.07	7.78
2459400.213542	17.125	2	32.7	20.0	7.76
2459400.213889	17.133333	2	32.79	19.94	7.74
2459400.214236	17.141667	2	32.87	19.91	7.74
2459400.214583	17.15	2	32.96	19.9	7.76
2459400.214931	17.158333	2	33.04	19.83	7.74
2459400.215278	17.166667	2	33.13	19.79	7.73
2459400.215625	17.175	2	33.21	19.72	7.71
2459400.215972	17.183333	2	33.29	19.69	7.71
2459400.216319	17.191667	2	33.37	19.7	7.73
2459400.216667	17.2	2	33.45	19.67	7.73
2459400.217014	17.208333	2	33.53	19.62	7.72
2459400.217361	17.216667	2	33.61	19.59	7.72
2459400.217708	17.225	2	33.68	19.54	7.7
2459400.218056	17.233333	2	33.76	19.52	7.71
2459400.218403	17.241667	2	33.83	19.56	7.75
2459400.21875	17.25	2	33.9	19.55	7.77
2459400.219097	17.258333	2	33.97	19.5	7.75
2459400.219444	17.266667	2	34.04	19.49	7.76
2459400.219792	17.275	2	34.11	19.51	7.79
2459400.220139	17.283333	2	34.18	19.52	7.81
2459400.220486	17.291667	2	34.24	19.52	7.82
2459400.220833	17.3	2	34.31	19.54	7.85
2459400.221181	17.308333	2	34.37	19.56	7.88
2459400.221528	17.316667	2	34.43	19.56	7.89
2459400.221875	17.325	2	34.49	19.6	7.93
2459400.222222	17.333333	2	34.55	19.6	7.95
2459400.222569	17.341667	2	34.61	19.59	7.95
2459400.222917	17.35	2	34.66	19.67	8.01
2459400.223264	17.358333	2	34.72	19.65	8.01
2459400.223611	17.366667	2	34.77	19.67	8.04
2459400.223958	17.375	2	34.83	19.68	8.06
2459400.224306	17.383333	2	34.88	19.7	8.08
2459400.224653	17.391667	2	34.93	19.71	8.1
2459400.225	17.4	2	34.98	19.73	8.12
2459400.225347	17.408333	2	35.02	19.77	8.16
2459400.225694	17.416667	2	35.07	19.79	8.18
2459400.226042	17.425	2	35.11	19.8	8.2
2459400.226389	17.433333	2	35.16	19.83	8.23
2459400.226736	17.441667	2	35.2	19.88	8.27
2459400.227083	17.45	2	35.24	19.86	8.27
2459400.227431	17.458333	2	35.28	19.86	8.28
2459400.227778	17.466667	2	35.32	19.86	8.28
2459400.228125	17.475	2	35.35	19.86	8.3
2459400.228472	17.483333	2	35.39	19.86	8.3
2459400.228819	17.491667	2	35.42	19.83	8.29
2459400.229167	17.5	2	35.45	19.87	8.32
2459400.229514	17.508333	2	35.48	19.85	8.32
2459400.229861	17.516667	2	35.51	19.84	8.32
2459400.230208	17.525	2	35.54	19.86	8.33
2459400.230556	17.533333	2	35.57	19.85	8.34
2459400.230903	17.541667	2	35.59	19.81	8.32
2459400.23125	17.55	2	35.62	19.8	8.32
2459400.231597	17.558333	2	35.64	19.8	8.32
2459400.231944	17.566667	2	35.66	19.76	8.3
2459400.232292	17.575	2	35.68	19.73	8.29
2459400.232639	17.583333	2	35.7	19.75	8.31
2459400.232986	17.591667	2	35.71	19.73	8.3
2459400.233333	17.6	2	35.73	19.73	8.3
2459400.233681	17.608333	2	35.74	19.73	8.3
2459400.234028	17.616667	2	35.76	19.71	8.29
2459400.234375	17.625	2	35.77	19.74	8.31
2459400.234722	17.633333	2	35.78	19.73	8.31
2459400.235069	17.641667	2	35.79	19.71	8.3
2459400.235417	17.65	2	35.79	19.71	8.3
2459400.235764	17.658333	2	35.8	19.74	8.32
2459400.236111	17.666667	2	35.8	19.76	8.33
2459400.236458	17.675	2	35.8	19.76	8.33
2459400.236806	17.683333	2	35.81	19.79	8.35
2459400.237153	17.691667	2	35.8	19.79	8.35
2459400.2375	17.7	2	35.8	19.77	8.34
2459400.237847	17.708333	2	35.8	19.77	8.34
2459400.238194	17.716667	2	35.8	19.81	8.37
2459400.238542	17.725	2	35.79	19.84	8.38
2459400.238889	17.733333	2	35.78	19.85	8.39
2459400.239236	17.741667	2	35.77	19.88	8.4
2459400.239583	17.75	2	35.76	19.92	8.43
2459400.239931	17.758333	2	35.75	19.95	8.45
2459400.240278	17.766667	2	35.74	19.98	8.46
2459400.240625	17.775	2	35.72	20.01	8.47
2459400.240972	17.783333	2	35.71	20.01	8.47
2459400.241319	17.791667	2	35.69	20.02	8.48
2459400.241667	17.8	2	35.67	20.05	8.49
2459400.242014	17.808333	2	35.65	20.1	8.52
2459400.242361	17.816667	2	35.63	20.13	8.53
2459400.242708	17.825	2	35.61	20.13	8.53
2459400.243056	17.833333	2	35.58	20.15	8.53
2459400.243403	17.841667	2	35.56	20.19	8.55
2459400.24375	17.85	2	35.53	20.22	8.56
2459400.244097	17.858333	2	35.5	20.23	8.56
2459400.244444	17.866667	2	35.47	20.24	8.57
2459400.244792	17.875	2	35.44	20.27	8.57
2459400.245139	17.883333	2	35.41	20.29	8.58
2459400.245486	17.891667	2	35.37	20.3	8.58
2459400.245833	17.9	2	35.34	20.28	8.55
2459400.246181	17.908333	2	35.3	20.29	8.55
2459400.246528	17.916667	2	35.26	20.37	8.59
2459400.246875	17.925	2	35.23	20.39	8.6
2459400.247222	17.933333	2	35.18	20.34	8.56
2459400.247569	17.941667	2	35.14	20.4	8.58
2459400.247917	17.95	2	35.1	20.44	8.6
2459400.248264	17.958333	2	35.05	20.43	8.59
2459400.248611	17.966667	2	35.01	20.48	8.6
2459400.248958	17.975	2	34.96	20.53	8.62
2459400.249306	17.983333	2	34.91	20.55	8.62
2459400.249653	17.991667	2	34.86	20.59	8.64
2459400.25	18.0	2	34.81	20.66	8.67
2459400.250347	18.008333	2	34.76	20.71	8.69
2459400.250694	18.016667	2	34.7	20.74	8.7
2459400.251042	18.025	2	34.65	20.78	8.71
2459400.251389	18.033333	2	34.59	20.86	8.74
2459400.251736	18.041667	2	34.53	20.93	8.77
2459400.252083	18.05	2	34.47	20.96	8.77
2459400.252431	18.058333	2	34.41	21.01	8.79
2459400.252778	18.066667	2	34.35	21.11	8.84
2459400.253125	18.075	2	34.29	21.19	8.87
2459400.253472	18.083333	2	34.22	21.26	8.9
2459400.253819	18.091667	2	34.16	21.32	8.92
2459400.254167	18.1	2	34.09	21.36	8.93
2459400.254514	18.108333	2	34.02	21.45	8.97
2459400.254861	18.116667	2	33.95	21.54	9.0
2459400.255208	18.125	2	33.88	21.6	9.03
2459400.255556	18.133333	2	33.81	21.63	9.03
2459400.255903	18.141667	2	33.74	21.73	9.07
2459400.25625	18.15	2	33.66	21.82	9.1
2459400.256597	18.158333	2	33.59	21.89	9.13
2459400.256944	18.166667	2	33.51	21.98	9.16
2459400.257292	18.175	2	33.43	22.06	9.19
2459400.257639	18.183333	2	33.36	22.16	9.23
2459400.257986	18.191667	2	33.28	22.23	9.26
2459400.258333	18.2	2	33.19	22.31	9.28
2459400.258681	18.208333	2	33.11	22.37	9.3
2459400.259028	18.216667	2	33.03	22.46	9.33
2459400.259375	18.225	2	32.94	22.5	9.33
2459400.259722	18.233333	2	32.86	22.54	9.33
2459400.260069	18.241667	2	32.77	22.62	9.35
2459400.260417	18.25	2	32.68	22.67	9.36
2459400.260764	18.258333	2	32.59	22.75	9.39
2459400.261111	18.266667	2	32.5	22.77	9.38
2459400.261458	18.275	2	32.41	22.81	9.38
2459400.261806	18.283333	2	32.32	22.85	9.38
2459400.262153	18.291667	2	32.23	22.92	9.39
2459400.2625	18.3	2	32.13	22.97	9.39
2459400.262847	18.308333	2	32.03	22.98	9.37
2459400.263194	18.316667	2	31.94	23.05	9.39
2459400.263542	18.325	2	31.84	23.12	9.41
2459400.263889	18.333333	2	31.74	23.16	9.4
2459400.264236	18.341667	2	31.64	23.19	9.39
2459400.264583	18.35	2	31.54	23.28	9.42
2459400.264931	18.358333	2	31.44	23.31	9.41
2459400.265278	18.366667	2	31.34	23.37	9.41
2459400.265625	18.375	2	31.23	23.43	9.42
2459400.265972	18.383333	2	31.13	23.48	9.42
2459400.266319	18.391667	2	31.02	23.52	9.41
2459400.266667	18.4	2	30.91	23.57	9.41
2459400.267014	18.408333	2	30.81	23.61	9.4
2459400.267361	18.416667	2	30.7	23.65	9.4
2459400.267708	18.425	2	30.59	23.7	9.39
2459400.268056	18.433333	2	30.48	23.72	9.38
2459400.268403	18.441667	2	30.36	23.76	9.37
2459400.26875	18.45	2	30.25	23.78	9.35
2459400.269097	18.458333	2	30.14	23.82	9.34
2459400.269444	18.466667	2	30.02	23.87	9.33
2459399.595833	2.3	3	30.11	20.86	7.64
2459399.596181	2.308333	3	30.33	20.79	7.65
2459399.596528	2.316667	3	30.56	20.65	7.63
2459399.596875	2.325	3	30.78	20.59	7.64
2459399.597222	2.333333	3	31.0	20.5	7.65
2459399.597569	2.341667	3	31.22	20.37	7.63
2459399.597917	2.35	3	31.45	20.33	7.66
2459399.598264	2.358333	3	31.67	20.21	7.64
2459399.598611	2.366667	3	31.89	20.1	7.63
2459399.598958	2.375	3	32.12	20.01	7.63
2459399.599306	2.383333	3	32.34	19.94	7.63
2459399.599653	2.391667	3	32.56	19.85	7.64
2459399.6	2.4	3	32.79	19.72	7.61
2459399.600347	2.408333	3	33.01	19.6	7.59
2459399.600694	2.416667	3	33.24	19.53	7.6
2459399.601042	2.425	3	33.46	19.47	7.62
2459399.601389	2.433333	3	33.68	19.4	7.62
2459399.601736	2.441667	3	33.91	19.3	7.61
2459399.602083	2.45	3	34.13	19.17	7.58
2459399.602431	2.458333	3	34.36	19.11	7.59
2459399.602778	2.466667	3	34.58	19.01	7.58
2459399.603125	2.475	3	34.81	18.93	7.58
2459399.603472	2.483333	3	35.03	18.81	7.56
2459399.603819	2.491667	3	35.26	18.74	7.57
2459399.604167	2.5	3	35.48	18.63	7.54
2459399.604514	2.508333	3	35.71	18.55	7.54
2459399.604861	2.516667	3	35.93	18.45	7.53
2459399.605208	2.525	3	36.16	18.34	7.5
2459399.605556	2.533333	3	36.38	18.25	7.49
2459399.605903	2.541667	3	36.61	18.18	7.5
2459399.60625	2.55	3	36.84	18.1	7.49
2459399.606597	2.558333	3	37.06	17.99	7.47
2459399.606944	2.566667	3	37.29	17.92	7.47
2459399.607292	2.575	3	37.52	17.84	7.46
2459399.607639	2.583333	3	37.74	17.74	7.44
2459399.607986	2.591667	3	37.97	17.69	7.45
2459399.608333	2.6	3	38.2	17.62	7.45
2459399.608681	2.608333	3	38.42	17.54	7.45
2459399.609028	2.616667	3	38.65	17.46	7.44
2459399.609375	2.625	3	38.88	17.37	7.42
2459399.609722	2.633333	3	39.1	17.32	7.43
2459399.610069	2.641667	3	39.33	17.25	7.43
2459399.610417	2.65	3	39.56	17.2	7.44
2459399.610764	2.658333	3	39.79	17.12	7.43
2459399.611111	2.666667	3	40.01	17.05	7.42
2459399.611458	2.675	3	40.24	17.03	7.45
2459399.611806	2.683333	3	40.47	16.99	7.47
2459399.612153	2.691667	3	40.7	16.95	7.48
2459399.6125	2.7	3	40.93	16.89	7.48
2459399.612847	2.708333	3	41.15	16.85	7.5
2459399.613194	2.716667	3	41.38	16.79	7.5
2459399.613542	2.725	3	41.61	16.75	7.52
2459399.613889	2.733333	3	41.84	16.69	7.51
